state,district,flood_probability,risk_level,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_30d,rainfall_ml_probability,weather_probability,satellite_probability,final_flood_probability,alert,alert_priority,prediction_confidence,risk_evidence,alert_message
Gujarat,Porbandar,0.1910138445405698,LOW,0.0,19.3249986,107.30499860000046,5655.99993108,0.191014,0.0,0.0,0.191014,False,4,MEDIUM,limited flood evidence,"Low flood risk in Porbandar, Gujarat. Probability: 19.1%."
Haryana,Ambala,0.1892403970653204,LOW,19.66,278.27499,350.06498996000005,1629.70497696,0.18924,0.0,0.0,0.18924,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ambala, Haryana. Probability: 18.9%."
Rajasthan,Bhilwara,0.1837107571977401,LOW,0.03,0.2250000050005116,3.1199998019990907,3212.034861801,0.183711,0.0,0.0,0.183711,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhilwara, Rajasthan. Probability: 18.4%."
Rajasthan,Tonk,0.1830042318454091,LOW,10.555,20.34499959999953,33.1049994,728.4799855,0.183004,0.0,0.0,0.183004,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tonk, Rajasthan. Probability: 18.3%."
Uttar Pradesh,Pratapgarh,0.1789159732371067,LOW,63.85,139.5449997,142.52499965,1320.39497215,0.178916,0.0,0.0,0.178916,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pratapgarh, Uttar Pradesh. Probability: 17.9%."
Jharkhand,Purba Singhbhum,0.1753157507242939,LOW,0.005,24.369997950000453,63.42999595000046,6899.79488995,0.175316,0.0,0.0,0.175316,False,4,MEDIUM,limited flood evidence,"Low flood risk in Purba Singhbhum, Jharkhand. Probability: 17.5%."
Orissa,Kendrapara,0.1717022538273927,LOW,0.0,3.065000000001137,139.6750000000007,5869.9248889,0.171702,0.0,0.0,0.171702,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kendrapara, Orissa. Probability: 17.2%."
Jammu and Kashmir,Kupwara (Muzaffarabad),0.1688622907557521,LOW,0.605,17.499999999999773,230.4799939399996,5587.51983464,0.168862,0.0,0.0,0.168862,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kupwara (Muzaffarabad), Jammu and Kashmir. Probability: 16.9%."
Tamil Nadu,Kancheepuram,0.1686113972441912,LOW,36.03,130.66500399999967,152.520004,2388.05491646,0.168611,0.0,0.0,0.168611,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kancheepuram, Tamil Nadu. Probability: 16.9%."
Jammu and Kashmir,Kargil,0.1685811786722984,LOW,1.115,25.83000060000135,129.72999540000134,4506.619983899999,0.168581,0.0,0.0,0.168581,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kargil, Jammu and Kashmir. Probability: 16.9%."
Gujarat,Narmada,0.1673961554739019,LOW,0.0,0.0,44.305000009999546,1957.09995702,0.167396,0.0,0.0,0.167396,False,4,MEDIUM,limited flood evidence,"Low flood risk in Narmada, Gujarat. Probability: 16.7%."
Arunachal Pradesh,Lohit,0.1656917913469966,LOW,1.735,10.2749995,16.18499909,729.1699887539983,0.165692,0.0,0.0,0.165692,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lohit, Arunachal Pradesh. Probability: 16.6%."
Madhya Pradesh,Shivpuri,0.1633531550646943,LOW,1.2299999,4.384999499995282,17.549998600000908,2523.2149473,0.163353,0.0,0.0,0.163353,False,4,MEDIUM,limited flood evidence,"Low flood risk in Shivpuri, Madhya Pradesh. Probability: 16.3%."
Nagaland,Dimapur,0.1614588586397197,LOW,0.22,30.724996,62.43999500000006,1748.7599401999998,0.161459,0.0,0.0,0.161459,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dimapur, Nagaland. Probability: 16.1%."
Tamil Nadu,Erode,0.15712781638661,LOW,0.405,10.82999997,407.01497997,2325.07984337,0.157128,0.0,0.0,0.157128,False,4,MEDIUM,limited flood evidence,"Low flood risk in Erode, Tamil Nadu. Probability: 15.7%."
Tamil Nadu,Thiruvarur,0.1547951542664874,LOW,51.75499,65.059989,137.71498600000018,2634.4149865,0.154795,0.0,0.0,0.154795,False,4,MEDIUM,limited flood evidence,"Low flood risk in Thiruvarur, Tamil Nadu. Probability: 15.5%."
Jharkhand,Latehar,0.151216328235695,LOW,70.81,111.949999,116.244999,1345.4749734000002,0.151216,0.0,0.0,0.151216,False,4,MEDIUM,limited flood evidence,"Low flood risk in Latehar, Jharkhand. Probability: 15.1%."
Haryana,Faridabad,0.1481078868717052,LOW,21.59,88.32,99.74000000000008,1503.6949819,0.148108,0.0,0.0,0.148108,False,4,MEDIUM,limited flood evidence,"Low flood risk in Faridabad, Haryana. Probability: 14.8%."
Madhya Pradesh,Burhanpur,0.1466783791993502,LOW,0.0,0.12,127.45,5348.714792499999,0.146678,0.0,0.0,0.146678,False,4,MEDIUM,limited flood evidence,"Low flood risk in Burhanpur, Madhya Pradesh. Probability: 14.7%."
Bihar,Madhubani,0.1373808929541643,LOW,1.975,68.91499800000057,99.25999993999864,2794.09989974,0.137381,0.0,0.0,0.137381,False,4,MEDIUM,limited flood evidence,"Low flood risk in Madhubani, Bihar. Probability: 13.7%."
Jammu and Kashmir,Jammu,0.1372930199468428,LOW,0.17,19.72500000000003,210.73999799999928,4801.0248512,0.137293,0.0,0.0,0.137293,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jammu, Jammu and Kashmir. Probability: 13.7%."
Tamil Nadu,Tirunelveli Kattabo,0.1320458151097726,LOW,31.03,47.70000000000091,59.86500050000034,3602.22492936,0.132046,0.0,0.0,0.132046,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tirunelveli Kattabo, Tamil Nadu. Probability: 13.2%."
Himachal Pradesh,Sirmaur,0.1288099530540346,LOW,10.649999,86.83999869999975,129.87000070000022,1865.264979596,0.12881,0.0,0.0,0.12881,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sirmaur, Himachal Pradesh. Probability: 12.9%."
Punjab,Ludhiana,0.1257279975018065,LOW,0.26,182.6749699999996,211.01996999999943,2015.52495359,0.125728,0.0,0.0,0.125728,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ludhiana, Punjab. Probability: 12.6%."
Arunachal Pradesh,Tirap,0.1243942775049515,LOW,69.61,135.754996,140.8549957170001,944.979971977,0.124394,0.0,0.0,0.124394,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tirap, Arunachal Pradesh. Probability: 12.4%."
Karnataka,Dharwad,0.124340694169741,LOW,0.0,0.0,82.68999398999988,1282.80494828,0.124341,0.0,0.0,0.124341,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dharwad, Karnataka. Probability: 12.4%."
Karnataka,Chitradurga,0.121895986330871,LOW,22.849998,79.33499699999966,856.7599562799994,2010.164932775,0.121896,0.0,0.0,0.121896,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chitradurga, Karnataka. Probability: 12.2%."
Rajasthan,Jaisalmer,0.1204372006732756,LOW,284.31,2113.384959999997,2671.019956,35621.689601,0.120437,0.0,0.0,0.120437,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jaisalmer, Rajasthan. Probability: 12.0%."
West Bengal,Haora,0.1195695912888293,LOW,0.0,0.8449999700002274,7.94999893,1975.35997103,0.11957,0.0,0.0,0.11957,False,4,MEDIUM,limited flood evidence,"Low flood risk in Haora, West Bengal. Probability: 12.0%."
Mizoram,Lawngtlai,0.1181371615316072,LOW,0.0,0.0050000000004547,14.554999999999774,1637.46499684,0.118137,0.0,0.0,0.118137,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lawngtlai, Mizoram. Probability: 11.8%."
Uttar Pradesh,Fatehpur,0.1124521722820558,LOW,10.235,32.40000099999997,34.450000998,689.159969238,0.112452,0.0,0.0,0.112452,False,4,MEDIUM,limited flood evidence,"Low flood risk in Fatehpur, Uttar Pradesh. Probability: 11.2%."
Gujarat,Vadodara,0.1122996274335372,LOW,17.395,100.8750000000005,138.65499870000005,806.0799504999999,0.1123,0.0,0.0,0.1123,False,4,MEDIUM,limited flood evidence,"Low flood risk in Vadodara, Gujarat. Probability: 11.2%."
Haryana,Yamuna Nagar,0.1113762766217789,LOW,28.93,416.0799999999998,468.1799969199999,1617.63997462,0.111376,0.0,0.0,0.111376,False,4,MEDIUM,limited flood evidence,"Low flood risk in Yamuna Nagar, Haryana. Probability: 11.1%."
Rajasthan,Bharatpur,0.1091575011025317,LOW,1.3749999,28.69499990000045,37.9149992000004,1376.5149656,0.109158,0.0,0.0,0.109158,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bharatpur, Rajasthan. Probability: 10.9%."
Jammu and Kashmir,Udhampur,0.1090034143188966,LOW,0.0,1.4349999949994316,103.52999999499998,1506.830002204,0.109003,0.0,0.0,0.109003,False,4,MEDIUM,limited flood evidence,"Low flood risk in Udhampur, Jammu and Kashmir. Probability: 10.9%."
Mizoram,Saiha,0.1079705505370905,LOW,0.0,0.0800000000000568,22.070000000000228,2148.819954,0.107971,0.0,0.0,0.107971,False,4,MEDIUM,limited flood evidence,"Low flood risk in Saiha, Mizoram. Probability: 10.8%."
Arunachal Pradesh,West Siang,0.1014906940807037,LOW,0.65,13.474999999999543,24.45000000000045,1259.184913406,0.101491,0.0,0.0,0.101491,False,4,MEDIUM,limited flood evidence,"Low flood risk in West Siang, Arunachal Pradesh. Probability: 10.1%."
Uttar Pradesh,Jyotiba Phule Nagar,0.1007489046395331,LOW,3.67,13.945001,22.820001,1555.454955218,0.100749,0.0,0.0,0.100749,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jyotiba Phule Nagar, Uttar Pradesh. Probability: 10.1%."
Jammu and Kashmir,Ladakh (Leh),0.0992179378040675,LOW,10.965,266.36000000000183,2395.184999,38946.449533,0.099218,0.0,0.0,0.099218,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ladakh (Leh), Jammu and Kashmir. Probability: 9.9%."
Mizoram,Serchhip,0.0984854654035955,LOW,21.715,107.31999799999988,142.9049985,1196.0299883,0.098485,0.0,0.0,0.098485,False,4,MEDIUM,limited flood evidence,"Low flood risk in Serchhip, Mizoram. Probability: 9.8%."
Uttar Pradesh,Rampur,0.0984636463328903,LOW,1.34,29.35499900000012,47.444998,2264.1148937400003,0.098464,0.0,0.0,0.098464,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rampur, Uttar Pradesh. Probability: 9.8%."
Karnataka,Gadag,0.0957741977565391,LOW,0.0,1.84,143.18499799999978,1890.6799877,0.095774,0.0,0.0,0.095774,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gadag, Karnataka. Probability: 9.6%."
Tamil Nadu,Pudukkottai,0.095249330875461,LOW,97.895,168.06999799999954,382.2899979,1576.8749535,0.095249,0.0,0.0,0.095249,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pudukkottai, Tamil Nadu. Probability: 9.5%."
Andhra Pradesh,Chittoor,0.0925679914608522,LOW,0.56500006,20.03000005999909,1115.27000036,2108.59499804,0.092568,0.0,0.0,0.092568,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chittoor, Andhra Pradesh. Probability: 9.3%."
Uttar Pradesh,Lucknow,0.0907717380265719,LOW,0.16,6.429999999999744,14.21499957999983,694.054992457,0.090772,0.0,0.0,0.090772,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lucknow, Uttar Pradesh. Probability: 9.1%."
Orissa,Jharsuguda,0.0902817191830921,LOW,69.81,176.43000399999994,206.96000198,1488.55502238,0.090282,0.0,0.0,0.090282,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jharsuguda, Orissa. Probability: 9.0%."
West Bengal,Barddhaman,0.0865189511642378,LOW,16.445,39.78499999999994,64.77499941000005,858.5149902,0.086519,0.0,0.0,0.086519,False,4,MEDIUM,limited flood evidence,"Low flood risk in Barddhaman, West Bengal. Probability: 8.7%."
Maharashtra,Jalna,0.084660422737343,LOW,16.609999,73.8599966,245.54499356,1842.03999636,0.08466,0.0,0.0,0.08466,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jalna, Maharashtra. Probability: 8.5%."
Bihar,Gaya,0.0843950812938205,LOW,0.26999998,3.669999779998181,15.054999080000114,2863.93995377,0.084395,0.0,0.0,0.084395,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gaya, Bihar. Probability: 8.4%."
Uttar Pradesh,Jaunpur,0.0840639277720333,LOW,18.714998,89.404992,96.51999205,875.06497365,0.084064,0.0,0.0,0.084064,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jaunpur, Uttar Pradesh. Probability: 8.4%."
Jharkhand,Koderma,0.0808477769786771,LOW,0.0,0.4399999979995452,1.185000038,1724.0899610339998,0.080848,0.0,0.0,0.080848,False,4,MEDIUM,limited flood evidence,"Low flood risk in Koderma, Jharkhand. Probability: 8.1%."
Tamil Nadu,Vellore,0.0793601788399023,LOW,29.750002,133.4050010000001,152.38500010000024,2474.6549534,0.07936,0.0,0.0,0.07936,False,4,MEDIUM,limited flood evidence,"Low flood risk in Vellore, Tamil Nadu. Probability: 7.9%."
Haryana,Gurgaon,0.0778560200664015,LOW,13.154999,122.25999599999992,132.48999599,1155.30996009,0.077856,0.0,0.0,0.077856,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gurgaon, Haryana. Probability: 7.8%."
Uttaranchal,Rudra Prayag,0.0766698330823764,LOW,12.485,17.299999999999997,47.059999,820.0349529,0.07667,0.0,0.0,0.07667,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rudra Prayag, Uttaranchal. Probability: 7.7%."
Punjab,Gurdaspur,0.0735175330298319,LOW,1.0699999,27.965001899999688,51.954999699999945,701.19003118,0.073518,0.0,0.0,0.073518,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gurdaspur, Punjab. Probability: 7.4%."
Uttar Pradesh,Gorakhpur,0.0731743399949644,LOW,1.3799999,65.30999990000045,89.28999989999977,2002.439998466,0.073174,0.0,0.0,0.073174,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gorakhpur, Uttar Pradesh. Probability: 7.3%."
Andhra Pradesh,Kurnool,0.0722158008278109,LOW,0.0,2.7050000000023875,1017.344995000001,2337.66499196,0.072216,0.0,0.0,0.072216,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kurnool, Andhra Pradesh. Probability: 7.2%."
Orissa,Baragarh,0.0703978534437632,LOW,0.005,0.7699999539995452,159.6249994539992,2027.069963952,0.070398,0.0,0.0,0.070398,False,4,MEDIUM,limited flood evidence,"Low flood risk in Baragarh, Orissa. Probability: 7.0%."
Kerala,Thrissur,0.0676011682735724,LOW,185.53499,225.34999000000025,518.57997999,1353.86996069,0.067601,0.0,0.0,0.067601,False,4,MEDIUM,limited flood evidence,"Low flood risk in Thrissur, Kerala. Probability: 6.8%."
Assam,Goalpara,0.0672860653445094,LOW,0.43499997,10.649999949999543,38.34999895000023,2825.36999849,0.067286,0.0,0.0,0.067286,False,4,MEDIUM,limited flood evidence,"Low flood risk in Goalpara, Assam. Probability: 6.7%."
Madhya Pradesh,Jabalpur,0.0645031325252146,LOW,0.0,1.5749999000018189,48.12499990000091,2448.2999849,0.064503,0.0,0.0,0.064503,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jabalpur, Madhya Pradesh. Probability: 6.5%."
Bihar,Purba Champaran,0.0631512214252047,LOW,0.33499998,2.49999997999909,12.664999974000454,1562.195054674,0.063151,0.0,0.0,0.063151,False,4,MEDIUM,limited flood evidence,"Low flood risk in Purba Champaran, Bihar. Probability: 6.3%."
Arunachal Pradesh,Kurung Kumey,0.0629351474317407,LOW,0.23,18.860000980000905,27.41500068000006,1203.51002585,0.062935,0.0,0.0,0.062935,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kurung Kumey, Arunachal Pradesh. Probability: 6.3%."
Andhra Pradesh,Adilabad,0.0614385178471299,LOW,0.099999994,37.549996994001816,777.6099969940027,15251.079785838,0.061439,0.0,0.0,0.061439,False,4,MEDIUM,limited flood evidence,"Low flood risk in Adilabad, Andhra Pradesh. Probability: 6.1%."
Tamil Nadu,Karur,0.0593709463522291,LOW,0.099999994,2.824999792000228,81.22999434200001,2936.139961142,0.059371,0.0,0.0,0.059371,False,4,MEDIUM,limited flood evidence,"Low flood risk in Karur, Tamil Nadu. Probability: 5.9%."
Maharashtra,Ahmednagar,0.0589567221381012,LOW,861.06,2636.7000000000007,3532.804990000002,22325.454775,0.058957,0.0,0.0,0.058957,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ahmednagar, Maharashtra. Probability: 5.9%."
Uttar Pradesh,Allahabad,0.0582216843559456,LOW,1.8999999,6.969999599999516,23.52499820000006,235.57998355,0.058222,0.0,0.0,0.058222,False,4,MEDIUM,limited flood evidence,"Low flood risk in Allahabad, Uttar Pradesh. Probability: 5.8%."
Assam,Nagaon,0.056730858344063,LOW,0.01,4.5,10.129999990000456,1308.1299660900002,0.056731,0.0,0.0,0.056731,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nagaon, Assam. Probability: 5.7%."
Arunachal Pradesh,Upper Siang,0.0542556276572071,LOW,22.154999,167.9949970000001,183.8749956000005,1186.3949654,0.054256,0.0,0.0,0.054256,False,4,MEDIUM,limited flood evidence,"Low flood risk in Upper Siang, Arunachal Pradesh. Probability: 5.4%."
Chhattisgarh,Dantewada,0.0526711197180711,LOW,764.395,2742.234899999999,3931.069900000002,25903.269055000004,0.052671,0.0,0.0,0.052671,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dantewada, Chhattisgarh. Probability: 5.3%."
Gujarat,Surat,0.0514519034907406,LOW,69.815,720.5449900000004,949.234979999999,21184.54964796,0.051452,0.0,0.0,0.051452,False,4,MEDIUM,limited flood evidence,"Low flood risk in Surat, Gujarat. Probability: 5.1%."
Rajasthan,Hanumangarh,0.0505873534619396,LOW,17.58,33.199999900000904,71.36999988999955,5664.85472547,0.050587,0.0,0.0,0.050587,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hanumangarh, Rajasthan. Probability: 5.1%."
Rajasthan,Alwar,0.0504415227856444,LOW,2.32,5.994999699999431,14.939998999999544,282.7649973,0.050442,0.0,0.0,0.050442,False,4,MEDIUM,limited flood evidence,"Low flood risk in Alwar, Rajasthan. Probability: 5.0%."
Madhya Pradesh,Shajapur,0.0477775802481443,LOW,0.155,1.1949999600009094,22.644998959999885,2085.86997876,0.047778,0.0,0.0,0.047778,False,4,MEDIUM,limited flood evidence,"Low flood risk in Shajapur, Madhya Pradesh. Probability: 4.8%."
Karnataka,Mysore,0.0463770255728265,LOW,61.46,86.97499970000023,1251.2849954,1677.5949734,0.046377,0.0,0.0,0.046377,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mysore, Karnataka. Probability: 4.6%."
Himachal Pradesh,Solan,0.0456586797022305,LOW,9.434999,9.434998999999545,9.919998999999544,174.32500387000002,0.045659,0.0,0.0,0.045659,False,4,MEDIUM,limited flood evidence,"Low flood risk in Solan, Himachal Pradesh. Probability: 4.6%."
Uttar Pradesh,Etawah,0.0456327480826565,LOW,0.72499996,36.42999996,57.23499796000012,2197.174963436,0.045633,0.0,0.0,0.045633,False,4,MEDIUM,limited flood evidence,"Low flood risk in Etawah, Uttar Pradesh. Probability: 4.6%."
Jharkhand,Bokaro,0.0428948208234821,LOW,114.42999,183.80999,194.4999891,1287.3949376100002,0.042895,0.0,0.0,0.042895,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bokaro, Jharkhand. Probability: 4.3%."
Andaman and Nicobar,Andaman Islands,0.0428514363506508,LOW,47.120003,65.33000195999983,379.9099818600001,1375.04996862,0.042851,0.0,0.0,0.042851,False,4,MEDIUM,limited flood evidence,"Low flood risk in Andaman Islands, Andaman and Nicobar. Probability: 4.3%."
Uttar Pradesh,Saharanpur,0.0424792808422736,LOW,2.455,72.79499699999978,79.34999630000003,370.3599909,0.042479,0.0,0.0,0.042479,False,4,MEDIUM,limited flood evidence,"Low flood risk in Saharanpur, Uttar Pradesh. Probability: 4.2%."
Himachal Pradesh,Kullu,0.0423180623028349,LOW,3.4649997,61.11999869999977,108.61999766,1034.5799558600002,0.042318,0.0,0.0,0.042318,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kullu, Himachal Pradesh. Probability: 4.2%."
Bihar,Gopalganj,0.0421482496722365,LOW,2.5349998,52.8099996,93.84999955,2501.09994784,0.042148,0.0,0.0,0.042148,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gopalganj, Bihar. Probability: 4.2%."
Maharashtra,Jalgaon,0.0413843247009402,LOW,785.44495,2025.9249099999995,2556.724914000001,30125.389657,0.041384,0.0,0.0,0.041384,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jalgaon, Maharashtra. Probability: 4.1%."
Daman and Diu,Junagadh,0.0412237741349404,LOW,112.7,225.59999,230.65998970000007,1079.75997369,0.041224,0.0,0.0,0.041224,False,4,MEDIUM,limited flood evidence,"Low flood risk in Junagadh, Daman and Diu. Probability: 4.1%."
Uttar Pradesh,Ghaziabad,0.0401691783511417,LOW,3.3449998,25.74999979999977,50.02499879999954,3176.55995773,0.040169,0.0,0.0,0.040169,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ghaziabad, Uttar Pradesh. Probability: 4.0%."
Goa,South Goa,0.0398741026807157,LOW,2.9849997,29.279999199999985,78.33999908999999,2205.754990756,0.039874,0.0,0.0,0.039874,False,4,MEDIUM,limited flood evidence,"Low flood risk in South Goa, Goa. Probability: 4.0%."
Bihar,Katihar,0.0386518539713594,LOW,23.039997,99.61500400000008,125.09500410000008,1021.5899872,0.038652,0.0,0.0,0.038652,False,4,MEDIUM,limited flood evidence,"Low flood risk in Katihar, Bihar. Probability: 3.9%."
Haryana,Panchkula,0.0366303933325979,LOW,0.029999997,53.65999189700009,63.52499279699981,682.155012083,0.03663,0.0,0.0,0.03663,False,4,MEDIUM,limited flood evidence,"Low flood risk in Panchkula, Haryana. Probability: 3.7%."
Uttaranchal,Bageshwar,0.0360335442704064,LOW,20.425,233.70499499999983,286.5149951,1393.7849941,0.036034,0.0,0.0,0.036034,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bageshwar, Uttaranchal. Probability: 3.6%."
Jharkhand,Ranchi,0.0348664190555467,LOW,3.8899999,8.284999899998692,32.25499838000091,574.7249972,0.034866,0.0,0.0,0.034866,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ranchi, Jharkhand. Probability: 3.5%."
Uttar Pradesh,Faizabad,0.0347040256815692,LOW,1.1349999,15.050000799999488,39.399999800000224,1964.264973048,0.034704,0.0,0.0,0.034704,False,4,MEDIUM,limited flood evidence,"Low flood risk in Faizabad, Uttar Pradesh. Probability: 3.5%."
Jharkhand,Gumla,0.0343413455534069,LOW,3.52,3.539999999998188,61.06999999999909,871.23001402,0.034341,0.0,0.0,0.034341,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gumla, Jharkhand. Probability: 3.4%."
Kerala,Idukki,0.0336574619243831,LOW,0.14,0.1399999999996589,111.1399920000001,226.9799914,0.033657,0.0,0.0,0.033657,False,4,MEDIUM,limited flood evidence,"Low flood risk in Idukki, Kerala. Probability: 3.4%."
Kerala,Malappuram,0.0335455918095365,LOW,0.285,4.794999759999772,59.35499656,1938.78984656,0.033546,0.0,0.0,0.033546,False,4,MEDIUM,limited flood evidence,"Low flood risk in Malappuram, Kerala. Probability: 3.4%."
Uttaranchal,Uttarkashi,0.0321661931616187,LOW,1.1,1.3449999900000564,7.854999779999147,1265.799960634,0.032166,0.0,0.0,0.032166,False,4,MEDIUM,limited flood evidence,"Low flood risk in Uttarkashi, Uttaranchal. Probability: 3.2%."
Kerala,Ernakulam,0.030258004900187,LOW,0.0,0.0,114.43499399999988,178.524991,0.030258,0.0,0.0,0.030258,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ernakulam, Kerala. Probability: 3.0%."
Bihar,Kishanganj,0.0300724767514938,LOW,0.095000006,33.929998005999764,47.88999800600023,1731.069986761,0.030072,0.0,0.0,0.030072,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kishanganj, Bihar. Probability: 3.0%."
West Bengal,Kochbihar,0.0295971575068966,LOW,0.0,0.2700000000004547,9.859999999999545,1839.67495558,0.029597,0.0,0.0,0.029597,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kochbihar, West Bengal. Probability: 3.0%."
Karnataka,Kolar,0.0289875669630978,LOW,0.0,0.0,347.9949996000005,835.0700095500001,0.028988,0.0,0.0,0.028988,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kolar, Karnataka. Probability: 2.9%."
Karnataka,Tumkur,0.0287121979886276,LOW,1.3649999,9.20999989999909,671.0549799,1546.059936176,0.028712,0.0,0.0,0.028712,False,4,MEDIUM,limited flood evidence,"Low flood risk in Tumkur, Karnataka. Probability: 2.9%."
Tamil Nadu,Madurai,0.0282571680134598,LOW,0.0,0.0,106.415,186.014998,0.028257,0.0,0.0,0.028257,False,4,MEDIUM,limited flood evidence,"Low flood risk in Madurai, Tamil Nadu. Probability: 2.8%."
Assam,Sibsagar,0.0279117657668939,LOW,26.42,40.41000000000012,42.96999993,816.434985366,0.027912,0.0,0.0,0.027912,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sibsagar, Assam. Probability: 2.8%."
Rajasthan,Sikar,0.0276739336403409,LOW,1.5449998,4.254999850000909,13.90499971,269.67000878000005,0.027674,0.0,0.0,0.027674,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sikar, Rajasthan. Probability: 2.8%."
Maharashtra,Amravati,0.0275040115893919,LOW,60.079998,600.8199880000019,1060.579971,23145.734805,0.027504,0.0,0.0,0.027504,False,4,MEDIUM,limited flood evidence,"Low flood risk in Amravati, Maharashtra. Probability: 2.8%."
Orissa,Rayagada,0.0271764949904048,LOW,4.345,7.39999999999909,168.06000500000093,489.44000051,0.027176,0.0,0.0,0.027176,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rayagada, Orissa. Probability: 2.7%."
Karnataka,Chikmagalur,0.0265386756068933,LOW,0.0,54.669996999999626,273.4849870000001,669.22997936,0.026539,0.0,0.0,0.026539,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chikmagalur, Karnataka. Probability: 2.7%."
Karnataka,Bagalkot,0.0264624886852166,LOW,60.179996,91.0949969999998,342.61499699,791.1699892099999,0.026462,0.0,0.0,0.026462,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bagalkot, Karnataka. Probability: 2.6%."
Tamil Nadu,Nagapattinam,0.0262573276065555,LOW,109.98499,142.7749899999999,184.9999862,1167.899922229,0.026257,0.0,0.0,0.026257,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nagapattinam, Tamil Nadu. Probability: 2.6%."
Tamil Nadu,Villupuram,0.0259004718419725,LOW,49.609997,74.21499710000069,1247.9049851,1623.8749725,0.0259,0.0,0.0,0.0259,False,4,MEDIUM,limited flood evidence,"Low flood risk in Villupuram, Tamil Nadu. Probability: 2.6%."
Chhattisgarh,Koriya,0.0257205721693175,LOW,3.6849997,7.1599997,20.89499971,384.079998099,0.025721,0.0,0.0,0.025721,False,4,MEDIUM,limited flood evidence,"Low flood risk in Koriya, Chhattisgarh. Probability: 2.6%."
Madhya Pradesh,West Nimar,0.0241626322905017,LOW,3.36,7.149999959999772,102.20000385999975,791.26499264,0.024163,0.0,0.0,0.024163,False,4,MEDIUM,limited flood evidence,"Low flood risk in West Nimar, Madhya Pradesh. Probability: 2.4%."
Jharkhand,Saraikela Kharsawan,0.0240491164304341,LOW,0.0,0.5049999999995382,42.11000000000051,1463.73996146,0.024049,0.0,0.0,0.024049,False,4,MEDIUM,limited flood evidence,"Low flood risk in Saraikela Kharsawan, Jharkhand. Probability: 2.4%."
